Input	Input Type	MGI Gene/Marker ID	Symbol	Name	Feature Type	MP ID	Term
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008067	retinal ganglion cell degeneration
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008384	absent nasal capsule
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008475	intermingled spleen red and white pulp
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008489	slow postnatal weight gain
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008507	thin retinal ganglion layer
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008511	thin retinal inner nuclear layer
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008513	thin retinal inner plexiform layer
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008515	thin retinal outer nuclear layer
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008518	retinal outer nuclear layer degeneration
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008525	decreased cranium height
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008596	increased circulating interleukin-6 level
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008725	enlarged heart atrium
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008726	enlarged heart left atrium
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008762	embryonic lethality
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008770	decreased survivor rate
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008772	increased heart ventricle size
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008788	abnormal fetal cardiomyocyte morphology
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008813	decreased common myeloid progenitor cell number
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008814	decreased nerve conduction velocity
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008825	abnormal cardiac epithelial to mesenchymal transition
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008826	abnormal splenic cell ratio
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008844	decreased subcutaneous adipose tissue amount
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008866	chromosomal instability
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008986	abnormal liver parenchyma morphology
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0008989	abnormal liver sinusoid morphology
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0009131	decreased white fat cell number
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0009320	increased lymphoblastic lymphoma incidence
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0009355	increased liver triglyceride level
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0009356	decreased liver triglyceride level
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0009400	decreased skeletal muscle fiber size
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0009406	decreased skeletal muscle fiber number
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0009450	abnormal axon fasciculation
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0009456	impaired cued conditioning behavior
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0009877	exostosis
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0009939	abnormal hippocampus neuron morphology
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0010025	decreased total body fat amount
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0010031	abnormal cranium size
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0010336	increased acute lymphoblastic leukemia incidence
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0010373	myeloid hyperplasia
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0010400	increased liver glycogen level
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0010402	ventricular septal defect
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0010403	atrial septal defect
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0010412	atrioventricular septal defect
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0010464	abnormal aortic arch and aortic arch branch attachment
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0010589	common truncal valve
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0010618	enlarged mitral valve
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0010724	thick interventricular septum
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0010763	abnormal hematopoietic stem cell physiology
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0011090	perinatal lethality, incomplete penetrance
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0011092	embryonic lethality, complete penetrance
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0011096	embryonic lethality between implantation and somite formation, complete penetrance
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0011098	embryonic lethality during organogenesis, complete penetrance
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0011099	lethality throughout fetal growth and development, complete penetrance
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0011100	preweaning lethality, complete penetrance
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0011103	embryonic lethality at implantation, incomplete penetrance
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0011108	embryonic lethality during organogenesis, incomplete penetrance
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0011168	abnormal fat cell differentiation
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0011862	decreased cranium length
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0011904	abnormal Schwann cell physiology
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0011925	abnormal heart echocardiography feature
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0011952	decreased cardiac stroke volume
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0012117	decreased trophectoderm cell proliferation
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0012143	decreased a wave amplitude
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0012144	decreased b wave amplitude
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0013002	decreased enteric neural crest cell number
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0013243	abnormal carbohydrate metabolism
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0013331	abnormal lacrimal gland development
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0013697	decreased granulocyte monocyte progenitor cell number
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0020346	abnormal mycardial fiber calcium currents
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0030016	increased adipocyte glucose uptake
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0030020	decreased cardiac cell glucose uptake
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0030022	decreased muscle cell glucose uptake
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0030034	depressed nasal bridge
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0030166	increased inner canthal distance
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0030189	broad snout
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0030190	small snout
PTPN11	current symbol	MGI:99511	Ptpn11	protein tyrosine phosphatase, non-receptor type 11	protein coding gene	MP:0030968	decreased circulating adiponectin level
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0000221	decreased leukocyte cell number
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0000222	decreased neutrophil cell number
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0000223	decreased monocyte cell number
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0000479	abnormal enterocyte morphology
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0000753	paralysis
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0000921	demyelination
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0001258	decreased body length
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0001260	increased body weight
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0001402	hypoactivity
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0001559	hyperglycemia
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0001790	abnormal immune system physiology
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0001805	decreased IgG level
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0001876	decreased inflammatory response
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0002078	abnormal glucose homeostasis
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0002133	abnormal respiratory system physiology
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0002334	abnormal airway responsiveness
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0002376	abnormal dendritic cell physiology
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0002412	increased susceptibility to bacterial infection
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0002419	abnormal innate immunity
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0002420	abnormal adaptive immunity
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0002421	abnormal cell-mediated immunity
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0002444	abnormal T cell physiology
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0002451	abnormal macrophage physiology
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0002455	abnormal dendritic cell antigen presentation
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0002463	abnormal neutrophil physiology
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0002495	increased IgA level
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0002497	increased IgE level
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0002591	decreased mean corpuscular volume
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0002727	decreased circulating insulin level
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0002891	increased insulin sensitivity
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0002941	increased circulating alanine transaminase level
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0002942	decreased circulating alanine transaminase level
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0003009	abnormal cytokine secretion
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0003293	rectal hemorrhage
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0003436	decreased susceptibility to induced arthritis
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0003562	abnormal pancreatic beta cell physiology
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0003633	abnormal nervous system physiology
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0003691	abnormal microglial cell physiology
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0003884	decreased macrophage cell number
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0004042	decreased susceptibility to kidney reperfusion injury
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0004502	decreased incidence of tumors by chemical induction
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0004800	decreased susceptibility to experimental autoimmune encephalomyelitis
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0004889	increased energy expenditure
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0005025	abnormal response to infection
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0005026	decreased susceptibility to parasitic infection
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0005093	decreased B cell proliferation
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0005165	increased susceptibility to injury
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0005217	abnormal pancreatic beta cell morphology
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0005343	increased circulating aspartate transaminase level
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0005463	abnormal CD4-positive, alpha-beta T cell physiology
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0005465	abnormal T-helper 1 physiology
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0005632	decreased circulating aspartate transaminase level
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0005659	decreased susceptibility to diet-induced obesity
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0006042	increased apoptosis
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0006071	abnormal retinal progenitor cell morphology
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0006334	abnormal susceptibility to hearing loss
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008042	abnormal NK T cell physiology
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008051	abnormal memory T cell physiology
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008088	abnormal T-helper 1 cell differentiation
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008115	abnormal dendritic cell differentiation
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008126	increased dendritic cell number
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008495	decreased IgG1 level
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008497	decreased IgG2b level
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008498	decreased IgG3 level
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008499	increased IgG1 level
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008537	increased susceptibility to induced colitis
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008553	increased circulating tumor necrosis factor level
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008554	decreased circulating tumor necrosis factor level
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008561	decreased tumor necrosis factor secretion
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008563	decreased interferon-alpha secretion
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008567	decreased interferon-gamma secretion
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008594	decreased circulating interleukin-10 level
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008597	decreased circulating interleukin-6 level
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008648	decreased circulating interleukin-12b level
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008658	decreased interleukin-1 beta secretion
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008661	decreased interleukin-10 secretion
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008664	decreased interleukin-12 secretion
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008670	decreased interleukin-12b secretion
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008706	decreased interleukin-6 secretion
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008713	abnormal cytokine level
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008721	abnormal chemokine level
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008722	abnormal chemokine secretion
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008750	abnormal interferon level
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008752	abnormal tumor necrosis factor level
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008873	increased physiological sensitivity to xenobiotic
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008882	abnormal enterocyte physiology
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008897	decreased IgG2c level
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0008906	abnormal parametrial fat pad morphology
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0009114	decreased pancreatic beta cell mass
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0009172	small pancreatic islets
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0009269	decreased fat cell size
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0009289	decreased epididymal fat pad weight
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0009937	abnormal neuron differentiation
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0010025	decreased total body fat amount
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0010222	abnormal T-helper 17 cell physiology
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0010266	decreased liver tumor incidence
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0010377	abnormal gut flora balance
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0010766	abnormal NK cell physiology
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0010845	decreased effector memory CD4-positive, alpha-beta T cell number
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0011940	decreased food intake
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0020186	altered susceptibility to bacterial infection
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0020916	increased susceptibility to Herpesvirales infection
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0020937	increased susceptibility to Picornaviridae infection
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0020949	increased susceptibility to Coronaviridae infection
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0031048	increased susceptibility to Coronaviridae infection induced morbidity/mortality
MYD88	current symbol	MGI:108005	Myd88	myeloid differentiation primary response gene 88	protein coding gene	MP:0031054	bronchiolitis
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0001262	decreased body weight
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0001263	weight loss
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0001698	decreased embryo size
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0001732	postnatal growth retardation
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0002644	decreased circulating triglyceride level
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0002834	decreased heart weight
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0003058	increased insulin secretion
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0004647	decreased lumbar vertebrae number
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0005179	decreased circulating cholesterol level
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0005293	impaired glucose tolerance
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0005331	insulin resistance
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0005333	decreased heart rate
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0005464	abnormal platelet physiology
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0005491	pancreatic islet hyperplasia
PIK3CB	current symbol	MGI:1922019	Pik3cb	phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta	protein coding gene	MP:0005554	decreased circulating creatinine level
